COUNTY,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
01061,36352,0.00274453000,0.00000000000,0.00000000000,0.00253236000
01061,36453,0.03453530000,0.01515150000,0.00000000000,0.03292070000
01061,36477,0.20004600000,0.31313100000,0.08256880000,0.20702000000
01061,36375,0.21247200000,0.08484850000,0.22018300000,0.20364400000
01061,36349,0.00000000000,0.00101010000,0.00000000000,0.00007034330
01061,36340,0.21140500000,0.33434300000,0.38532100000,0.22130000000
01061,36318,0.03232450000,0.00505051000,0.00917431000,0.03024760000
01061,36305,0.02447210000,0.00606061000,0.00000000000,0.02300230000
01061,36313,0.00000000000,0.00101010000,0.00000000000,0.00007034330
01063,35443,0.20207600000,0.09578540000,0.06666670000,0.19573000000
01063,35462,0.54268200000,0.80842900000,0.93333300000,0.55885900000
01063,35480,0.00317729000,0.00000000000,0.00000000000,0.00299282000
01063,35491,0.00000000000,0.00383142000,0.00000000000,0.00019952100
01063,36740,0.24147400000,0.06896550000,0.00000000000,0.23104500000
01063,35469,0.01059100000,0.01915710000,0.00000000000,0.01097370000
01063,35448,0.00000000000,0.00383142000,0.00000000000,0.00019952100
01065,35441,0.07583840000,0.03155340000,0.00318471000,0.06867150000
01065,36776,0.09705280000,0.01699030000,0.00159236000,0.08662480000
01065,36738,0.00139736000,0.00000000000,0.00000000000,0.00123429000
01065,36742,0.03036080000,0.02669900000,0.00477707000,0.02838870000
01065,36765,0.07850610000,0.01699030000,0.00955414000,0.07080340000
01065,36744,0.46836900000,0.79126200000,0.96178300000,0.51806600000
01065,35474,0.24847600000,0.11650500000,0.01910830000,0.22621200000
01067,36303,0.00177207000,0.00000000000,0.00000000000,0.00162140000
01067,36353,0.07874630000,0.03105590000,0.01538460000,0.07438180000
01067,36373,0.03145420000,0.01863350000,0.01025640000,0.03019860000
01067,36350,0.02768860000,0.00776398000,0.00000000000,0.02584110000
01067,36317,0.02137560000,0.01086960000,0.00000000000,0.02026750000
01067,36319,0.03976080000,0.01086960000,0.00000000000,0.03708960000
01067,36345,0.36493500000,0.43788800000,0.15897400000,0.36562600000
