DISCLAIMER,AnimalModuleReporter.report_daily_animal_population.sim_day (simulation day),AnimalModuleReporter.report_daily_animal_population.num_animals (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.CALF_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_I_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_II_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_III_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.LAC_COW_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.DRY_COW_deaths (animals),AnimalModuleReporter.report_daily_animal_population.num_calves (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIs (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIIs (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIIIs (animals),AnimalModuleReporter.report_daily_animal_population.num_lactating_cows (animals),AnimalModuleReporter.report_daily_animal_population.num_dry_cows (animals),AnimalModuleReporter.report_daily_animal_population.num_cows_total (animals)
,1695,197,0,0,0,0,0,0,9,46,39,1,90,12,102
,1696,197,0,0,0,0,0,0,9,46,39,1,89,13,102
,1697,195,0,0,0,0,0,0,9,46,39,1,87,13,100
,1698,194,0,0,0,0,0,0,9,46,39,1,86,13,99
,1699,195,0,0,0,0,0,0,9,46,39,2,86,13,99
,1700,195,0,0,0,0,0,0,9,46,38,1,89,12,101
,1701,195,0,0,0,0,0,0,9,46,38,1,89,12,101
,1702,195,0,0,0,0,0,0,9,46,38,1,89,12,101
,1703,195,0,0,0,0,0,0,8,47,37,2,89,12,101
,1704,195,0,0,0,0,0,0,8,47,37,2,89,12,101
,1705,195,0,0,0,0,0,0,8,46,38,2,89,12,101
,1706,195,0,0,0,0,0,0,8,46,37,3,89,12,101
,1707,194,0,0,0,0,0,0,8,45,38,2,89,12,101
,1708,194,0,0,0,0,0,0,8,45,38,2,89,12,101
,1709,194,0,0,0,0,0,0,8,44,39,2,89,12,101
,1710,195,0,0,0,0,0,0,9,44,39,2,90,11,101
,1711,195,0,0,0,0,0,0,9,44,39,2,90,11,101
,1712,195,0,0,0,0,0,0,8,45,39,2,90,11,101
,1713,195,0,0,0,0,0,0,8,45,39,2,91,10,101
,1714,195,0,0,0,0,0,0,8,45,39,2,91,10,101
,1715,195,0,0,0,0,0,0,8,45,39,2,91,10,101
,1716,195,0,0,0,0,0,0,8,44,40,2,90,11,101
,1717,195,0,0,0,0,0,0,7,45,40,2,90,11,101
,1718,195,0,0,0,0,0,0,7,45,39,3,90,11,101
,1719,193,0,0,0,0,0,0,7,45,39,2,89,11,100
,1720,194,0,0,0,0,0,0,8,45,39,1,90,11,101
,1721,193,0,0,0,0,0,0,8,45,39,1,89,11,100
,1722,193,0,0,0,0,0,0,8,45,39,1,90,10,100
,1723,194,0,0,0,0,0,0,9,44,40,0,91,10,101
,1724,195,0,0,0,0,0,0,10,44,40,0,92,9,101
,1725,195,0,0,0,0,0,0,9,45,40,0,92,9,101
,1726,195,0,0,0,0,0,0,9,45,40,0,92,9,101
,1727,195,0,0,0,0,0,0,9,45,40,0,93,8,101
,1728,195,0,0,0,0,0,0,9,45,40,0,93,8,101
,1729,195,0,0,0,0,0,0,9,45,40,0,93,8,101
,1730,195,0,0,0,0,0,0,9,45,40,0,93,8,101
,1731,195,0,0,0,0,0,0,9,44,39,2,93,8,101
,1732,196,0,0,0,0,0,0,8,46,39,2,94,7,101
,1733,197,0,0,0,0,0,0,9,46,39,2,95,6,101
,1734,197,0,0,0,0,0,0,9,46,39,2,95,6,101
,1735,197,0,0,0,0,0,0,9,46,39,2,95,6,101
,1736,195,0,0,0,0,1,0,9,46,39,2,91,8,99
,1737,195,0,0,0,0,0,0,9,46,39,2,91,8,99
,1738,195,0,0,0,0,0,0,8,47,37,4,91,8,99
,1739,195,0,0,0,0,0,0,8,47,36,5,91,8,99
,1740,193,0,0,0,0,0,0,8,47,36,4,92,6,98
,1741,193,0,0,0,0,0,0,8,47,36,4,92,6,98
,1742,193,0,0,0,0,0,0,8,47,36,4,91,7,98
,1743,193,0,0,0,0,0,0,8,47,36,4,91,7,98
,1744,193,0,0,0,0,0,0,8,47,36,4,90,8,98
,1745,193,0,0,0,0,0,0,8,47,35,5,90,8,98
,1746,193,0,0,0,0,0,0,8,47,34,6,90,8,98
,1747,192,0,0,0,0,0,0,8,47,34,5,90,8,98
,1748,192,0,0,0,0,0,0,7,47,35,5,91,7,98
,1749,192,0,0,0,0,0,0,7,47,35,5,90,8,98
,1750,193,0,0,0,0,0,0,8,47,35,5,91,7,98
,1751,194,0,0,0,0,0,0,9,46,36,3,93,7,100
,1752,192,0,0,0,0,0,0,9,46,36,3,91,7,98
,1753,191,0,0,0,0,0,0,9,45,37,3,90,7,97
,1754,192,0,0,0,0,0,0,9,44,38,4,90,7,97
,1755,193,0,0,0,0,0,0,9,45,38,3,90,8,98
,1756,193,0,0,0,0,0,0,9,45,38,3,89,9,98
,1757,193,0,0,0,0,0,0,9,45,38,3,89,9,98
,1758,195,0,0,0,0,0,0,11,44,39,1,91,9,100
,1759,195,0,0,0,0,0,0,11,44,39,1,91,9,100
,1760,195,0,0,0,0,0,0,11,44,39,1,91,9,100
,1761,195,0,0,0,0,0,0,11,44,39,1,91,9,100
,1762,194,0,0,0,0,0,0,11,44,38,1,91,9,100
,1763,194,0,0,0,0,0,0,11,44,38,1,91,9,100
,1764,194,0,0,0,0,0,0,11,44,37,2,91,9,100
,1765,195,0,0,0,0,0,0,12,44,37,1,92,9,101
,1766,194,0,0,0,0,1,0,12,44,37,1,91,9,100
,1767,194,0,0,0,0,0,0,12,44,37,1,91,9,100
,1768,194,0,0,0,0,0,0,12,44,37,1,91,9,100
,1769,194,0,0,0,0,0,0,12,44,37,1,91,9,100
,1770,194,0,0,0,0,0,0,11,45,37,1,91,9,100
,1771,194,0,0,0,0,0,0,11,45,37,1,91,9,100
,1772,194,0,0,0,0,0,0,11,45,37,1,91,9,100
,1773,194,0,0,0,0,0,0,11,45,37,1,91,9,100
,1774,194,0,0,0,0,0,0,11,44,38,1,91,9,100
,1775,194,0,0,0,0,0,0,11,44,37,2,91,9,100
,1776,194,0,0,0,0,0,0,11,44,37,2,91,9,100
,1777,194,0,0,0,0,0,0,11,44,37,2,90,10,100
,1778,194,0,0,0,0,0,0,11,44,37,2,90,10,100
,1779,194,0,0,0,0,0,0,11,44,37,2,89,11,100
,1780,194,0,0,0,0,0,0,10,44,38,2,89,11,100
,1781,194,0,0,0,0,0,0,10,44,38,2,89,11,100
,1782,194,0,0,0,0,0,0,10,44,37,3,89,11,100
,1783,194,0,0,0,0,0,0,9,45,37,3,89,11,100
,1784,195,0,0,0,0,0,0,9,46,37,2,89,12,101
,1785,195,0,0,0,0,0,0,9,46,37,2,88,13,101
,1786,195,0,0,0,0,0,0,9,46,37,2,88,13,101
,1787,195,0,0,0,0,0,0,9,46,37,2,88,13,101
,1788,195,0,0,0,0,0,0,9,46,36,3,88,13,101
,1789,194,0,0,0,0,0,0,9,46,36,2,88,13,101
,1790,194,0,0,0,0,0,0,9,46,36,2,88,13,101
,1791,194,0,0,0,0,0,0,9,46,36,2,89,12,101
,1792,194,0,0,0,0,0,0,8,47,36,2,89,12,101
,1793,194,0,0,0,0,0,0,7,47,37,2,89,12,101
,1794,194,0,0,0,0,0,0,7,47,37,2,90,11,101
,1795,194,0,0,0,0,0,0,7,47,37,1,91,11,102
,1796,194,0,0,0,0,0,0,7,47,37,1,91,11,102
,1797,194,0,0,0,0,0,0,7,47,37,1,91,11,102
,1798,194,0,0,0,0,0,0,7,47,37,1,91,11,102
,1799,193,0,0,0,0,0,0,7,47,36,1,91,11,102
,1800,193,0,0,0,0,0,0,7,47,35,2,90,12,102
,1801,192,0,0,0,0,0,0,7,47,35,1,90,12,102
,1802,193,0,0,0,0,0,0,8,46,36,0,91,12,103
,1803,192,0,0,0,0,0,0,8,46,34,1,90,13,103
,1804,191,0,0,0,0,0,0,8,46,34,0,89,14,103
,1805,191,0,0,0,0,0,0,8,46,33,1,91,12,103
,1806,190,0,0,0,0,0,0,8,46,33,0,91,12,103
,1807,190,0,0,0,0,0,0,8,46,33,0,91,12,103
,1808,190,0,0,0,0,0,0,8,46,33,0,92,11,103
,1809,190,0,0,0,0,0,0,8,46,33,0,93,10,103
,1810,190,0,0,0,0,0,0,7,47,33,0,93,10,103
,1811,190,0,0,0,0,0,0,6,48,33,0,93,10,103
,1812,190,0,0,0,0,0,0,6,48,33,0,93,10,103
,1813,190,0,0,0,0,0,0,6,47,34,0,93,10,103
,1814,190,0,0,0,0,0,0,7,47,34,0,92,10,102
,1815,189,0,0,0,0,0,0,6,48,34,0,91,10,101
,1816,189,0,0,0,0,0,0,6,48,34,0,91,10,101
,1817,188,0,0,0,0,0,0,6,48,34,0,90,10,100
,1818,188,0,0,0,0,0,0,4,50,34,1,89,10,99
,1819,189,0,0,0,0,0,0,4,50,34,1,90,10,100
,1820,189,0,0,0,0,0,0,4,50,33,1,91,10,101
,1821,189,0,0,0,0,0,0,4,49,34,1,89,12,101
,1822,188,0,0,0,0,0,0,4,49,34,1,87,13,100
,1823,188,0,0,0,0,0,0,4,47,36,1,86,14,100
,1824,188,0,0,0,0,0,0,4,47,36,1,85,15,100
,1825,187,0,0,0,0,0,0,3,48,36,1,84,15,99
,1826,187,0,0,0,0,0,0,3,48,35,2,84,15,99
,1827,187,0,0,0,0,0,0,3,47,36,1,85,15,100
,1828,187,0,0,0,0,0,0,3,47,36,1,85,15,100
,1829,187,0,0,0,0,0,0,3,47,35,2,85,15,100
,1830,187,0,0,0,0,0,0,3,47,35,2,85,15,100
,1831,187,0,0,0,0,0,0,3,47,34,3,86,14,100
,1832,187,0,0,0,0,0,0,3,47,34,3,87,13,100
,1833,187,0,0,0,0,0,0,3,47,34,3,87,13,100
,1834,186,0,0,0,0,0,0,3,47,34,3,85,14,99
,1835,186,0,0,0,0,0,0,3,45,36,3,85,14,99
,1836,186,0,0,0,0,0,0,3,45,36,3,85,14,99
,1837,185,0,0,0,0,0,0,3,45,36,3,84,14,98
,1838,185,0,0,0,0,0,0,3,45,36,3,84,14,98
,1839,185,0,0,0,0,0,0,3,45,36,3,83,15,98
,1840,186,0,0,0,0,0,0,4,44,37,2,84,15,99
,1841,186,0,0,0,0,0,0,4,44,37,2,84,15,99
,1842,186,0,0,0,0,0,0,4,44,37,2,84,15,99
,1843,186,0,0,0,0,0,0,4,43,38,2,84,15,99
,1844,185,0,0,0,0,0,0,4,44,37,2,84,14,98
,1845,186,0,0,0,0,0,0,4,44,37,3,84,14,98
,1846,186,0,0,0,0,0,0,4,44,37,2,85,14,99
,1847,186,0,0,0,0,0,0,4,43,37,3,85,14,99
,1848,186,0,0,0,0,0,0,4,43,37,3,86,13,99
,1849,186,0,0,0,0,0,0,4,43,36,3,87,13,100
,1850,186,0,0,0,0,0,0,4,43,36,3,87,13,100
,1851,186,0,0,0,0,0,0,4,43,36,2,88,13,101
,1852,186,0,0,0,0,0,0,4,43,36,2,88,13,101
,1853,186,0,0,0,0,0,0,4,42,37,2,88,13,101
,1854,186,0,0,0,0,0,0,4,42,36,3,87,14,101
,1855,185,0,0,0,0,0,0,4,42,36,2,87,14,101
,1856,185,0,0,0,0,0,0,4,42,35,3,87,14,101
,1857,184,0,0,0,0,0,0,4,42,35,2,87,14,101
,1858,185,0,0,0,0,0,0,5,42,35,2,88,13,101
,1859,185,0,0,0,0,0,0,5,41,36,2,88,13,101
,1860,185,0,0,0,0,0,0,5,41,36,2,87,14,101
,1861,185,0,0,0,0,0,0,5,41,36,2,87,14,101
,1862,185,0,0,0,0,0,0,4,42,36,2,88,13,101
,1863,185,0,0,0,0,0,0,4,42,36,2,88,13,101
,1864,185,0,0,0,0,0,0,4,42,36,2,88,13,101
,1865,185,0,0,0,0,0,0,4,42,36,2,87,14,101
,1866,185,0,0,0,0,0,0,4,42,36,2,86,15,101
,1867,185,0,0,0,0,0,0,4,40,37,2,86,16,102
,1868,184,0,0,0,0,0,0,4,40,37,1,86,16,102
,1869,185,0,0,0,0,0,0,6,40,36,0,88,15,103
,1870,186,0,0,0,0,0,0,7,40,36,0,90,13,103
,1871,186,0,0,0,0,0,0,7,40,36,0,90,13,103
,1872,186,0,0,0,0,0,0,7,39,37,0,90,13,103
,1873,187,0,0,0,0,0,0,8,39,37,0,91,12,103
,1874,187,0,0,0,0,0,0,7,40,37,0,91,12,103
,1875,187,0,0,0,0,0,0,7,40,37,0,92,11,103
,1876,187,0,0,0,0,0,0,7,40,37,0,91,12,103
,1877,187,0,0,0,0,0,0,7,40,37,0,92,11,103
,1878,187,0,0,0,0,0,0,7,40,37,0,92,11,103
,1879,187,0,0,0,0,0,0,7,40,37,0,92,11,103
,1880,187,0,0,0,0,0,0,7,40,37,0,93,10,103
,1881,187,0,0,0,0,0,0,7,40,36,1,93,10,103
,1882,187,0,0,0,0,0,0,8,40,36,0,94,9,103
,1883,187,0,0,0,0,0,0,8,40,36,0,94,9,103
,1884,187,0,0,0,0,0,0,8,40,36,0,94,9,103
,1885,187,0,0,0,0,0,0,8,40,36,0,94,9,103
,1886,187,0,0,0,0,0,0,8,40,36,0,94,9,103
,1887,187,0,0,0,0,0,0,8,40,36,0,94,9,103
,1888,187,0,0,0,0,0,0,8,40,36,0,93,10,103
,1889,187,0,0,0,0,0,0,8,40,36,0,92,11,103
,1890,187,0,0,0,0,0,0,8,40,36,0,92,11,103
,1891,187,0,0,0,0,0,0,8,39,37,0,92,11,103
,1892,187,0,0,0,0,0,0,8,39,36,1,92,11,103
,1893,187,0,0,0,0,0,0,9,39,36,0,92,11,103
,1894,187,0,0,0,0,0,0,9,39,35,1,92,11,103
,1895,185,0,0,0,0,0,0,9,39,35,0,91,11,102
,1896,185,0,0,0,0,0,0,9,39,35,0,89,13,102
,1897,184,0,0,0,0,0,0,9,39,35,0,87,14,101
,1898,184,0,0,0,0,0,0,9,39,35,0,87,14,101
,1899,184,0,0,0,0,0,0,9,39,35,0,87,14,101
,1900,184,0,0,0,0,0,0,8,40,35,0,87,14,101
,1901,184,0,0,0,0,0,0,8,39,36,0,87,14,101
,1902,184,0,0,0,0,0,0,8,39,36,0,86,15,101
,1903,183,0,0,0,0,1,0,8,39,36,0,85,15,100
,1904,184,0,0,0,0,0,0,7,40,36,1,85,15,100
,1905,185,0,0,0,0,0,0,8,40,36,0,87,14,101
,1906,185,0,0,0,0,0,0,8,40,36,0,86,15,101
,1907,186,0,0,0,0,0,0,9,40,35,1,87,14,101
,1908,186,0,0,0,0,0,0,9,39,36,1,86,15,101
,1909,186,0,0,0,0,0,0,9,39,36,1,85,16,101
,1910,186,0,0,0,0,0,0,9,39,36,1,85,16,101
,1911,186,0,0,0,0,0,0,9,39,35,2,85,16,101
,1912,186,0,0,0,0,0,0,9,39,35,2,85,16,101
,1913,186,0,0,0,0,0,0,9,39,35,2,85,16,101
,1914,185,0,0,0,0,0,0,9,39,35,2,84,16,100
,1915,185,0,0,0,0,0,0,9,39,35,2,84,16,100
,1916,185,0,0,0,0,0,0,9,38,36,2,85,15,100
,1917,185,0,0,0,0,0,0,9,38,36,2,85,15,100
,1918,184,0,0,0,0,0,0,8,38,37,2,84,15,99
,1919,184,0,0,0,0,0,0,8,38,37,2,84,15,99
,1920,184,0,0,0,0,0,0,8,38,37,2,84,15,99
,1921,184,0,0,0,0,0,0,8,38,37,2,84,15,99
,1922,184,0,0,0,0,0,0,8,38,37,2,84,15,99
,1923,184,0,0,0,0,0,0,8,38,37,2,83,16,99
,1924,184,0,0,0,0,0,0,8,38,37,2,83,16,99
,1925,184,0,0,0,0,0,0,8,37,38,2,83,16,99
,1926,184,0,0,0,0,0,0,8,37,38,2,83,16,99
,1927,185,0,0,0,0,0,0,9,37,38,1,84,16,100
,1928,185,0,0,0,0,0,0,9,37,37,2,84,16,100
,1929,185,0,0,0,0,0,0,7,38,38,2,84,16,100
,1930,185,0,0,0,0,0,0,6,39,38,2,84,16,100
,1931,186,0,0,0,0,0,0,7,39,38,1,85,16,101
,1932,185,0,0,0,0,0,0,7,38,39,1,84,16,100
,1933,186,0,0,0,0,0,0,7,39,39,1,85,15,100
,1934,185,0,0,0,0,0,0,7,39,39,1,84,15,99
,1935,186,0,0,0,0,0,0,7,39,39,2,84,15,99
,1936,186,0,0,0,0,0,0,7,39,39,1,84,16,100
,1937,186,0,0,0,0,0,0,7,39,39,1,84,16,100
,1938,186,0,0,0,0,0,0,7,39,37,3,83,17,100
,1939,186,0,0,0,0,0,0,7,39,37,3,83,17,100
,1940,186,0,0,0,0,0,0,7,39,37,3,83,17,100
,1941,186,0,0,0,0,0,0,7,39,37,3,84,16,100
,1942,186,0,0,0,0,0,0,6,40,37,3,84,16,100
,1943,186,0,0,0,0,0,0,6,39,38,3,84,16,100
,1944,186,0,0,0,0,0,0,6,39,38,3,84,16,100
,1945,186,0,0,0,0,0,0,6,39,38,3,83,17,100
,1946,186,0,0,0,0,0,0,6,39,38,3,84,16,100
,1947,186,0,0,0,0,0,0,7,39,38,3,84,15,99
,1948,188,0,0,0,0,0,0,9,39,38,2,86,14,100
,1949,188,0,0,0,0,0,0,9,39,38,2,85,15,100
,1950,188,0,0,0,0,0,0,9,39,38,2,85,15,100
,1951,188,0,0,0,0,0,0,9,39,38,2,85,15,100
,1952,188,0,0,0,0,0,0,9,39,37,3,85,15,100
,1953,188,0,0,0,0,0,0,8,39,38,3,85,15,100
,1954,188,0,0,0,0,0,0,8,39,38,3,85,15,100
,1955,188,0,0,0,0,0,0,8,39,38,3,85,15,100
,1956,190,0,0,0,0,0,0,10,39,38,3,87,13,100
,1957,188,0,0,0,0,0,0,10,39,38,3,85,13,98
,1958,192,0,0,0,0,0,0,14,39,38,1,88,12,100
,1959,192,0,0,0,0,0,0,14,39,38,1,88,12,100
,1960,192,0,0,0,0,0,0,14,39,38,1,88,12,100
,1961,192,0,0,0,0,0,0,14,39,38,1,89,11,100
,1962,191,0,0,0,0,0,0,14,39,38,1,89,10,99
,1963,192,0,0,0,0,0,0,14,39,38,2,89,10,99
,1964,192,0,0,0,0,0,0,14,39,38,1,90,10,100
,1965,192,0,0,0,0,0,0,13,40,38,1,89,11,100
,1966,192,0,0,0,0,0,0,13,40,38,1,90,10,100
,1967,192,0,0,0,0,0,0,12,41,38,1,90,10,100
,1968,192,0,0,0,0,0,0,12,41,38,1,90,10,100
,1969,192,0,0,0,0,0,0,12,40,39,1,90,10,100
,1970,192,0,0,0,0,0,0,12,40,39,1,90,10,100
,1971,192,0,0,0,0,0,0,12,40,39,1,90,10,100
,1972,192,0,0,0,0,0,0,12,40,39,0,92,9,101
,1973,192,0,0,0,0,0,0,12,40,39,0,92,9,101
,1974,190,0,0,0,0,0,0,12,39,40,0,90,9,99
,1975,192,0,0,0,0,0,0,12,39,39,3,90,9,99
,1976,192,0,0,0,0,0,0,12,39,39,1,91,10,101
,1977,192,0,0,0,0,0,0,12,39,39,1,91,10,101
,1978,192,0,0,0,0,0,0,12,39,39,1,91,10,101
,1979,192,0,0,0,0,0,0,12,39,39,1,91,10,101
,1980,192,0,0,0,0,0,0,12,38,40,1,91,10,101
,1981,193,0,0,0,0,0,0,13,38,40,1,92,9,101
,1982,193,0,0,0,0,0,0,13,38,40,1,92,9,101
,1983,193,0,0,0,0,0,0,13,36,42,1,92,9,101
,1984,194,0,0,0,0,0,0,14,36,42,1,93,8,101
,1985,194,0,0,0,0,0,0,14,36,41,2,93,8,101
,1986,194,0,0,0,0,0,0,14,36,41,2,93,8,101
,1987,194,0,0,0,0,0,0,14,37,41,2,93,7,100
,1988,193,0,0,0,0,0,0,14,37,41,2,92,7,99
,1989,193,0,0,0,0,0,0,14,37,40,3,92,7,99
,1990,192,0,0,0,0,1,0,14,37,40,3,91,7,98
,1991,192,0,0,0,0,0,0,13,38,40,3,91,7,98
,1992,192,0,0,0,0,0,0,13,38,40,3,91,7,98
,1993,192,0,0,0,0,0,0,12,38,41,3,88,10,98
,1994,191,0,0,0,0,0,0,12,38,41,3,87,10,97
,1995,192,0,0,0,0,0,0,12,38,40,4,89,9,98
,1996,193,0,0,0,0,0,0,13,38,40,3,90,9,99
,1997,193,0,0,0,0,0,0,13,38,39,4,90,9,99
,1998,193,0,0,0,0,0,0,13,38,39,4,90,9,99
,1999,193,0,0,0,0,0,0,13,38,39,4,91,8,99
,2000,193,0,0,0,0,0,0,13,38,39,4,91,8,99
,2001,193,0,0,0,0,0,0,13,38,39,4,91,8,99
,2002,193,0,0,0,0,0,0,13,38,39,4,91,8,99
,2003,193,0,0,0,0,0,0,13,38,39,4,91,8,99
,2004,193,0,0,0,0,0,0,13,38,39,4,91,8,99
,2005,193,0,0,0,0,0,0,13,38,39,3,92,8,100
,2006,193,0,0,0,0,0,0,13,38,39,3,91,9,100
,2007,193,0,0,0,0,0,0,12,39,39,3,92,8,100
,2008,193,0,0,0,0,0,0,10,41,39,3,91,9,100
,2009,194,0,0,0,0,0,0,11,41,39,2,92,9,101
,2010,194,0,0,0,0,0,0,11,41,39,2,92,9,101
,2011,194,0,0,0,0,0,0,11,41,39,2,92,9,101
,2012,194,0,0,0,0,0,0,11,41,39,2,92,9,101
,2013,194,0,0,0,0,0,0,11,41,39,2,90,11,101
,2014,193,0,0,0,0,0,0,11,41,39,2,89,11,100
,2015,194,0,0,0,0,0,0,12,41,39,1,91,10,101
,2016,194,0,0,0,0,0,0,10,43,39,1,90,11,101
,2017,194,0,0,0,0,0,0,10,43,39,0,90,12,102
,2018,193,0,0,0,0,0,0,6,47,39,0,90,11,101
,2019,193,0,0,0,0,0,0,6,47,39,0,90,11,101
,2020,193,0,0,0,0,0,0,6,47,39,0,90,11,101
,2021,193,0,0,0,0,0,0,6,47,39,0,90,11,101
,2022,193,0,0,0,0,0,0,6,47,39,0,90,11,101
,2023,193,0,0,0,0,0,0,6,46,40,0,90,11,101
,2024,193,0,0,0,0,0,0,6,46,40,0,90,11,101
,2025,193,0,0,0,0,0,0,6,46,39,1,90,11,101
,2026,193,0,0,0,0,0,0,6,46,38,2,89,12,101
,2027,193,0,0,0,0,0,0,6,46,38,2,89,12,101
,2028,193,0,0,0,0,0,0,6,46,38,2,89,12,101
,2029,192,0,0,0,0,0,0,6,46,37,2,89,12,101
,2030,193,0,0,0,0,0,0,7,46,37,2,90,11,101
,2031,193,0,0,0,0,0,0,7,46,37,2,89,12,101
,2032,193,0,0,0,0,0,0,7,45,38,2,89,12,101
,2033,192,0,0,0,0,0,0,7,45,38,2,88,12,100
,2034,192,0,0,0,0,0,0,7,45,38,2,88,12,100
,2035,192,0,0,0,0,0,0,7,45,38,2,88,12,100
,2036,192,0,0,0,0,0,0,7,45,38,2,87,13,100
,2037,192,0,0,0,0,0,0,7,44,39,2,87,13,100
,2038,192,0,0,0,0,0,0,7,44,39,2,87,13,100
,2039,192,0,0,0,0,0,0,7,44,39,2,87,13,100
,2040,192,0,0,0,0,0,0,7,44,39,2,87,13,100
,2041,190,0,0,0,0,0,0,6,45,39,2,85,13,98
,2042,191,0,0,0,0,0,0,6,45,39,3,85,13,98
,2043,192,0,0,0,0,0,0,7,45,39,2,85,14,99
,2044,192,0,0,0,0,0,0,6,46,39,2,83,16,99
,2045,193,0,0,0,0,0,0,7,45,40,1,84,16,100
,2046,194,0,0,0,0,0,0,8,45,40,0,85,16,101
,2047,195,0,0,0,0,0,0,8,46,40,0,86,15,101
,2048,195,0,0,0,0,0,0,8,46,40,0,86,15,101
,2049,195,0,0,0,0,0,0,8,46,39,1,86,15,101
,2050,195,0,0,0,0,0,0,8,46,39,1,86,15,101
,2051,195,0,0,0,0,0,0,8,46,39,1,85,16,101
,2052,196,0,0,0,0,0,0,9,44,40,2,86,15,101
,2053,195,0,0,0,0,0,0,9,44,40,2,86,14,100
,2054,195,0,0,0,0,0,0,9,44,39,3,86,14,100
,2055,195,0,0,0,0,0,0,9,44,39,3,86,14,100
,2056,195,0,0,0,0,0,0,8,45,39,3,86,14,100
,2057,195,0,0,0,0,0,0,8,45,39,3,85,15,100
,2058,195,0,0,0,0,0,0,8,44,40,3,86,14,100
,2059,195,0,0,0,0,0,0,8,44,40,3,86,14,100
,2060,195,0,0,0,0,0,0,8,44,40,3,86,14,100
,2061,195,0,0,0,0,0,0,8,44,39,4,86,14,100
,2062,194,0,0,0,0,0,0,8,44,39,3,86,14,100
,2063,194,0,0,0,0,0,0,8,44,39,3,86,14,100
,2064,194,0,0,0,0,0,0,8,44,39,3,86,14,100
,2065,194,0,0,0,0,0,0,8,44,39,3,86,14,100
,2066,194,0,0,0,0,0,0,8,44,39,3,86,14,100
,2067,195,0,0,0,0,0,0,9,44,39,3,88,12,100
,2068,194,0,0,0,0,0,0,9,43,40,3,87,12,99
,2069,195,0,0,0,0,0,0,9,44,40,2,88,12,100
,2070,195,0,0,0,0,0,0,9,44,40,2,88,12,100
,2071,195,0,0,0,0,0,0,9,44,40,2,88,12,100
,2072,195,0,0,0,0,0,0,10,44,40,1,88,12,100
,2073,195,0,0,0,0,0,0,11,44,40,1,89,10,99
,2074,197,0,0,0,0,0,0,12,44,40,1,88,12,100
,2075,199,0,0,0,0,0,0,13,44,40,1,90,11,101
,2076,199,0,0,0,0,0,0,13,44,40,1,90,11,101
,2077,199,0,0,0,0,0,0,13,44,40,1,90,11,101
,2078,199,0,0,0,0,0,0,13,44,40,1,90,11,101
,2079,199,0,0,0,0,0,0,13,44,40,1,90,11,101
,2080,199,0,0,0,0,0,0,13,44,40,1,90,11,101
,2081,199,0,0,0,0,0,0,13,44,40,1,90,11,101
,2082,199,0,0,0,0,0,0,13,44,40,1,90,11,101
,2083,199,0,0,0,0,0,0,13,44,40,1,90,11,101
,2084,200,0,0,0,0,0,0,14,44,39,2,91,10,101
,2085,200,0,0,0,0,0,0,14,44,39,2,91,10,101
,2086,200,0,0,0,0,0,0,14,44,39,2,91,10,101
,2087,200,0,0,0,0,0,0,14,44,39,2,91,10,101
,2088,200,0,0,0,0,0,0,14,44,39,2,91,10,101
,2089,200,0,0,0,0,0,0,14,44,39,2,91,10,101
,2090,199,0,0,0,0,1,0,13,44,39,3,90,10,100
,2091,199,0,0,0,0,0,0,13,44,39,3,89,11,100
,2092,199,0,0,0,0,0,0,13,44,39,3,89,11,100
,2093,199,0,0,0,0,0,0,13,44,39,3,90,10,100
,2094,199,0,0,0,0,0,0,13,44,39,3,90,10,100
,2095,199,0,0,0,0,0,0,13,44,39,2,90,11,101
,2096,199,0,0,0,0,0,0,13,44,38,3,90,11,101
,2097,199,0,0,0,0,0,0,14,44,38,2,91,10,101
,2098,199,0,0,0,0,0,0,14,44,38,2,89,12,101
,2099,198,0,0,0,0,1,0,14,44,38,2,89,11,100
,2100,198,0,0,0,0,0,0,14,43,39,2,89,11,100
,2101,197,0,0,0,0,0,0,14,43,38,3,87,12,99
,2102,197,0,0,0,0,0,0,14,43,38,3,87,12,99
,2103,197,0,0,0,0,0,0,13,43,39,3,87,12,99
,2104,198,0,0,0,0,0,0,14,42,39,3,87,13,100
,2105,198,0,0,0,0,0,0,13,43,39,3,87,13,100
,2106,199,0,0,0,0,0,0,13,44,37,5,88,12,100
,2107,197,0,0,0,0,0,0,12,45,36,4,88,12,100
,2108,196,0,0,0,0,0,0,12,45,36,3,88,12,100
,2109,196,0,0,0,0,0,0,12,45,36,3,88,12,100
,2110,196,0,0,0,0,1,0,13,45,36,2,88,12,100
,2111,196,0,0,0,0,0,0,13,45,36,2,88,12,100
,2112,196,0,0,0,0,0,0,12,45,37,2,87,13,100
,2113,195,0,0,0,0,0,0,12,44,38,2,85,14,99
,2114,195,0,0,0,0,0,0,12,44,38,2,85,14,99
